ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
2000004847,Discrete Mathematics Essentials,Bonnie Diaz,2022,Andrews Group,http://images.amazon.com/images/P/2000004847.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004847.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004847.01.LZZZZZZZ.jpg
2000004848,Brand Management,Shelly Alvarado,2017,"Ferguson, Walton and Ferrell",http://images.amazon.com/images/P/2000004848.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004848.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004848.01.LZZZZZZZ.jpg
2000004849,Discrete Mathematics Essentials,Andrea Goodwin,2024,Bernard-Lopez,http://images.amazon.com/images/P/2000004849.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004849.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004849.01.LZZZZZZZ.jpg
2000004850,Blender Mastery,Kathryn Cisneros,2017,"Barrett, Lucas and Carpenter",http://images.amazon.com/images/P/2000004850.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004850.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004850.01.LZZZZZZZ.jpg
2000004851,Advanced Networking Techniques,Megan Lewis,2013,Spencer-Pitts,http://images.amazon.com/images/P/2000004851.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004851.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004851.01.LZZZZZZZ.jpg
2000004852,Game Theory for Business,Jonathan Castro,2011,"Clark, Watson and Martinez",http://images.amazon.com/images/P/2000004852.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004852.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004852.01.LZZZZZZZ.jpg
2000004853,DevOps in Action,Kathy Martin,2014,Bryant Group,http://images.amazon.com/images/P/2000004853.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004853.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004853.01.LZZZZZZZ.jpg
2000004854,AI Ethics and Society,Chelsea Williams,1996,Page Inc,http://images.amazon.com/images/P/2000004854.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004854.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004854.01.LZZZZZZZ.jpg
2000004855,Deep Learning Foundations,Austin Ray,1999,"Morales, Reid and Monroe",http://images.amazon.com/images/P/2000004855.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004855.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004855.01.LZZZZZZZ.jpg
2000004856,Discrete Mathematics Essentials,Scott Francis,2002,Mason-Gonzalez,http://images.amazon.com/images/P/2000004856.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004856.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004856.01.LZZZZZZZ.jpg
2000004857,Neural Networks in Practice,Corey Pace,2018,Austin-Jones,http://images.amazon.com/images/P/2000004857.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004857.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004857.01.LZZZZZZZ.jpg
2000004858,Marketing Analytics,Chelsea Nguyen,1998,Little-Perkins,http://images.amazon.com/images/P/2000004858.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004858.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004858.01.LZZZZZZZ.jpg
2000004859,Organizational Behavior,Joshua Neal,2019,Johnson-Ramirez,http://images.amazon.com/images/P/2000004859.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004859.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004859.01.LZZZZZZZ.jpg
2000004860,Deep Learning Foundations,Leslie Terrell,2008,Love-Whitaker,http://images.amazon.com/images/P/2000004860.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004860.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004860.01.LZZZZZZZ.jpg
2000004861,Linear Algebra for ML,Paul Bailey,1993,Gonzalez-Jenkins,http://images.amazon.com/images/P/2000004861.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004861.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004861.01.LZZZZZZZ.jpg
2000004862,Microeconomics Simplified,Brandon Sandoval,2012,Schmidt-Davis,http://images.amazon.com/images/P/2000004862.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004862.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004862.01.LZZZZZZZ.jpg
2000004863,Game Asset Creation,Anthony Mcdowell,1994,Bailey-Hernandez,http://images.amazon.com/images/P/2000004863.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004863.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004863.01.LZZZZZZZ.jpg
2000004864,Organizational Behavior,Jennifer Rodgers,2023,"Clark, Bird and Harris",http://images.amazon.com/images/P/2000004864.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004864.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004864.01.LZZZZZZZ.jpg
2000004865,Brand Management,Brittany Holt,1992,"Lopez, Nelson and Williams",http://images.amazon.com/images/P/2000004865.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004865.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004865.01.LZZZZZZZ.jpg
2000004866,Neural Networks in Practice,Eric Marshall,1995,Schultz-Williamson,http://images.amazon.com/images/P/2000004866.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004866.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004866.01.LZZZZZZZ.jpg
2000004867,Organizational Behavior,Mary Garcia,2002,"Daniel, Peters and Rodgers",http://images.amazon.com/images/P/2000004867.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004867.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004867.01.LZZZZZZZ.jpg
2000004868,Econometrics in Practice,John Lewis,1995,Fields Inc,http://images.amazon.com/images/P/2000004868.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004868.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004868.01.LZZZZZZZ.jpg
2000004869,Microeconomics Simplified,Heather Johnson,1990,Brooks Group,http://images.amazon.com/images/P/2000004869.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004869.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004869.01.LZZZZZZZ.jpg
2000004870,Marketing Analytics,Luis Lucas,2002,Baker-Haynes,http://images.amazon.com/images/P/2000004870.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004870.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004870.01.LZZZZZZZ.jpg
2000004871,Marketing Analytics,Lisa Ellis,2009,"Harrington, Coleman and Mitchell",http://images.amazon.com/images/P/2000004871.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004871.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004871.01.LZZZZZZZ.jpg
2000004872,Advanced Networking Techniques,Patricia Shepherd,1990,Hicks PLC,http://images.amazon.com/images/P/2000004872.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004872.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004872.01.LZZZZZZZ.jpg
2000004873,Consumer Behavior,Kenneth Robinson,2016,Sanders Group,http://images.amazon.com/images/P/2000004873.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004873.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004873.01.LZZZZZZZ.jpg
2000004874,Leadership Strategies,Michelle Young,1995,Perkins-Bentley,http://images.amazon.com/images/P/2000004874.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004874.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004874.01.LZZZZZZZ.jpg
2000004875,Audio-Visual Systems,Debra Daugherty,1991,Koch Ltd,http://images.amazon.com/images/P/2000004875.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004875.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004875.01.LZZZZZZZ.jpg
2000004876,Procedural Modeling,Melanie Ayers,2009,Garcia-Larson,http://images.amazon.com/images/P/2000004876.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004876.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004876.01.LZZZZZZZ.jpg
2000004877,Calculus with Applications,Jeff York,2002,Gonzalez and Sons,http://images.amazon.com/images/P/2000004877.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004877.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004877.01.LZZZZZZZ.jpg
2000004878,Operations Management,Thomas Schneider,2018,"Skinner, Ray and Gardner",http://images.amazon.com/images/P/2000004878.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004878.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004878.01.LZZZZZZZ.jpg
2000004879,Cybersecurity Principles,Elizabeth Parker,2012,"Webster, Adkins and Anderson",http://images.amazon.com/images/P/2000004879.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004879.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004879.01.LZZZZZZZ.jpg
2000004880,Neural Networks in Practice,Peter Rogers,1993,"Hill, Long and Salas",http://images.amazon.com/images/P/2000004880.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004880.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004880.01.LZZZZZZZ.jpg
2000004881,Organizational Behavior,Jeffrey Smith,2020,Herrera-Perkins,http://images.amazon.com/images/P/2000004881.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004881.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004881.01.LZZZZZZZ.jpg
2000004882,Reinforcement Learning Explained,Jessica Decker,2015,"Coleman, Reyes and Mckee",http://images.amazon.com/images/P/2000004882.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004882.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004882.01.LZZZZZZZ.jpg
2000004883,3D Design Fundamentals,Katelyn Miller,2014,Lawson PLC,http://images.amazon.com/images/P/2000004883.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004883.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004883.01.LZZZZZZZ.jpg
2000004884,Deep Learning Foundations,Alan Erickson,2019,"Obrien, Avila and Russell",http://images.amazon.com/images/P/2000004884.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004884.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004884.01.LZZZZZZZ.jpg
2000004885,Microeconomics Simplified,Jessica Cook,2001,Little LLC,http://images.amazon.com/images/P/2000004885.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004885.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004885.01.LZZZZZZZ.jpg
2000004886,Game Theory for Business,Troy Robinson,2004,"Sullivan, Wright and Phillips",http://images.amazon.com/images/P/2000004886.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004886.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004886.01.LZZZZZZZ.jpg
2000004887,Statistics in Data Science,Chad Webb,2013,Wilkins-Mitchell,http://images.amazon.com/images/P/2000004887.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004887.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004887.01.LZZZZZZZ.jpg
2000004888,3D Design Fundamentals,Mark Edwards,2007,May and Sons,http://images.amazon.com/images/P/2000004888.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004888.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004888.01.LZZZZZZZ.jpg
2000004889,Econometrics in Practice,Mike Padilla,2018,Brooks and Sons,http://images.amazon.com/images/P/2000004889.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004889.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004889.01.LZZZZZZZ.jpg
2000004890,Global Economic Trends,Caitlyn Martin,2014,"Brown, Fisher and Thompson",http://images.amazon.com/images/P/2000004890.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004890.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004890.01.LZZZZZZZ.jpg
2000004891,Audio-Visual Systems,Charles Williams,1999,Parker and Sons,http://images.amazon.com/images/P/2000004891.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004891.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004891.01.LZZZZZZZ.jpg
2000004892,Network Protocols Deep Dive,Leslie Murray,1991,"Henry, Kane and Merritt",http://images.amazon.com/images/P/2000004892.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004892.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004892.01.LZZZZZZZ.jpg
2000004893,Statistics in Data Science,Mrs. Kimberly Cisneros,2006,Walter Ltd,http://images.amazon.com/images/P/2000004893.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004893.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004893.01.LZZZZZZZ.jpg
2000004894,Game Theory for Business,Deanna Duncan,1998,Herrera-Gillespie,http://images.amazon.com/images/P/2000004894.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004894.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004894.01.LZZZZZZZ.jpg
2000004895,Agile Methodologies,Angela Hodges,1995,Clark PLC,http://images.amazon.com/images/P/2000004895.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004895.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004895.01.LZZZZZZZ.jpg
2000004896,Design Patterns Demystified,Dennis Patton,2014,Lewis Ltd,http://images.amazon.com/images/P/2000004896.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004896.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004896.01.LZZZZZZZ.jpg
2000004897,Game Theory for Business,Antonio Barnett,1993,Calhoun Group,http://images.amazon.com/images/P/2000004897.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004897.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004897.01.LZZZZZZZ.jpg
2000004898,Operations Management,Shannon Griffin,1990,Massey PLC,http://images.amazon.com/images/P/2000004898.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004898.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004898.01.LZZZZZZZ.jpg
2000004899,Internet of Things Security,Kim Vance,2007,Harris Inc,http://images.amazon.com/images/P/2000004899.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004899.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004899.01.LZZZZZZZ.jpg
2000004900,Discrete Mathematics Essentials,Margaret Miranda,1999,"Williams, Burgess and Butler",http://images.amazon.com/images/P/2000004900.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004900.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004900.01.LZZZZZZZ.jpg
2000004901,Project Management Essentials,Paul Thompson,2004,Rodgers-West,http://images.amazon.com/images/P/2000004901.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004901.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004901.01.LZZZZZZZ.jpg
2000004902,Digital Media Processing,Gary Foster,2012,Ingram LLC,http://images.amazon.com/images/P/2000004902.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004902.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004902.01.LZZZZZZZ.jpg
2000004903,Neural Networks in Practice,Stephanie Farmer,2012,Duke Ltd,http://images.amazon.com/images/P/2000004903.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004903.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004903.01.LZZZZZZZ.jpg
2000004904,Neural Networks in Practice,Nicole Wilson,2018,Oconnell-Nicholson,http://images.amazon.com/images/P/2000004904.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004904.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004904.01.LZZZZZZZ.jpg
2000004905,Procedural Modeling,Brian Boone,1992,"West, Reid and Burke",http://images.amazon.com/images/P/2000004905.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004905.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004905.01.LZZZZZZZ.jpg
2000004906,Introduction to Multimedia,Angela White,2008,Rose-Drake,http://images.amazon.com/images/P/2000004906.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004906.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004906.01.LZZZZZZZ.jpg
2000004907,Procedural Modeling,Amy Williams,2024,"Martin, Bray and Rios",http://images.amazon.com/images/P/2000004907.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004907.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004907.01.LZZZZZZZ.jpg
2000004908,Consumer Behavior,Stephanie Gonzalez,2023,"Williams, Warner and Jones",http://images.amazon.com/images/P/2000004908.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004908.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004908.01.LZZZZZZZ.jpg
2000004909,Agile Methodologies,Vincent Rodriguez,2003,"Bowman, Cook and Curtis",http://images.amazon.com/images/P/2000004909.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004909.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004909.01.LZZZZZZZ.jpg
2000004910,Organizational Behavior,Amanda Manning,2003,"Anthony, Chang and Jones",http://images.amazon.com/images/P/2000004910.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004910.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004910.01.LZZZZZZZ.jpg
2000004911,Reinforcement Learning Explained,Tiffany Wu,1996,"Simpson, Watts and Moore",http://images.amazon.com/images/P/2000004911.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004911.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004911.01.LZZZZZZZ.jpg
2000004912,Econometrics in Practice,Jason Johnson,1990,Taylor and Sons,http://images.amazon.com/images/P/2000004912.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004912.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004912.01.LZZZZZZZ.jpg
2000004913,Reinforcement Learning Explained,Tabitha Lam,2020,Scott-Chen,http://images.amazon.com/images/P/2000004913.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004913.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004913.01.LZZZZZZZ.jpg
2000004914,3D Design Fundamentals,Trevor Graves,2009,"Guerrero, Kramer and Nichols",http://images.amazon.com/images/P/2000004914.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004914.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004914.01.LZZZZZZZ.jpg
2000004915,Reinforcement Learning Explained,Melinda Li,1997,Smith Ltd,http://images.amazon.com/images/P/2000004915.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004915.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004915.01.LZZZZZZZ.jpg
2000004916,Calculus with Applications,Susan Spencer,1993,Rogers-Smith,http://images.amazon.com/images/P/2000004916.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004916.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004916.01.LZZZZZZZ.jpg
2000004917,Consumer Behavior,Donna Mcgrath,2018,Bowman-Gross,http://images.amazon.com/images/P/2000004917.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004917.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004917.01.LZZZZZZZ.jpg
2000004918,Game Theory for Business,Robert Atkins,2017,Banks Group,http://images.amazon.com/images/P/2000004918.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004918.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004918.01.LZZZZZZZ.jpg
2000004919,Project Management Essentials,Alexis Miller,2016,Dorsey Ltd,http://images.amazon.com/images/P/2000004919.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004919.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004919.01.LZZZZZZZ.jpg
2000004920,Discrete Mathematics Essentials,Richard Black,2001,Jackson-Figueroa,http://images.amazon.com/images/P/2000004920.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004920.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004920.01.LZZZZZZZ.jpg
2000004921,Microeconomics Simplified,Thomas Weaver,2004,Ray and Sons,http://images.amazon.com/images/P/2000004921.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004921.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004921.01.LZZZZZZZ.jpg
2000004922,Clean Code Practices,Jill Esparza,2023,Yang-Duran,http://images.amazon.com/images/P/2000004922.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004922.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004922.01.LZZZZZZZ.jpg
2000004923,Leadership Strategies,Mr. Alexander Ballard,1999,Sellers PLC,http://images.amazon.com/images/P/2000004923.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000004923.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000004923.01.LZZZZZZZ.jpg
